gene	eml.me2	eml.me3	epo.me2	epo.me3	name
20743	0.282504277531163	0.0777948302068512	0.00500324411776524	0.0222543143659559	Spnb3
12274	-0.081240821208579	-0.0931607221493093	0.0354243097038846	-0.0761858499363465	C6
327860	0.0679478986705999	-0.0373041332523535	0.00922126395376315	-0.0281434385833084	RP23-280J3.2
75452	1.53931105504431	1.254282478049	1.46145163791044	1.24873864927776	Ascc2
213819	0.89653223829941	0.59664711941526	0.784342277695751	0.474893007024998	Cast1
207740	0.140491652833559	-0.417650461424833	0.697370385395921	-0.316582774685769	1500031H01Rik
17237	1.46429244156959	1.21820872167747	1.40051284864276	1.17172875066448	Mgrn1
67229	1.34882514732528	1.12132163307924	1.3900691719279	1.31541770647476	Prpf18
19653	1.51217892682229	1.29766893869341	1.57350228610003	1.27292036074551	Rbm4
72669	-0.0692611247994992	-0.0621581330274434	-0.0216388160729759	-0.0617790641111419	2810032G03Rik
56533	-0.0303835396986863	0.0593860834978396	0.0107185050706475	0.0515477902166851	Rgs17
56275	1.68780170004129	1.38895420450277	1.56056364216527	1.33990540362786	Rbm14
209645	-0.00750622121134397	0.125391070420690	-0.0271027783378131	0.072649548571036	E130319B15Rik
192650	0.0263139602628234	0.112433380624031	0.0604168313558607	0.121593101205530	Cabp7
56464	-0.107603022765184	-0.155789829291398	1.06868311759164	0.217930650346025	Ctsf
81014	-0.287444519615037	-0.200902560471516	-0.251215966924498	-0.173280729945655	V1rd4
71089	-0.00439921855080892	-0.174351171437972	-0.0464840461417685	-0.192158225392247	4933413B09Rik
108853	1.68370736771014	1.29691970946612	1.60647747428348	1.29434547341732	Mtrf1l
67141	1.52764821261961	1.27957898960698	1.51694333818823	1.28364093425245	Fbxo5
14802	0.0142967066838826	-0.0154840583234749	0.0983455140716032	-0.00486644441041965	Gria4
242291	1.54455190576955	1.30413270882826	1.60992784869023	1.37278286886112	1110001C20Rik
240518	0.426213769174999	0.0739228517103048	0.233882973093343	0.0121818768610029	6030441F14Rik
18016	1.21606349505991	1.16541778240376	1.24601526220438	1.13405477962321	Nf2
27395	1.53557031922049	1.34903886430174	1.50280208417176	1.30430798506477	Mrpl15
66419	1.31719047803083	1.13582541313310	1.24745033867610	1.17444967063005	Mrpl11
14362	0.293412353122652	0.487925957830202	0.226015680337886	0.343095503094253	Fzd1
18777	1.33565072182402	0.988397405563628	1.31360739411240	0.943703611790676	Lypla1
18082	1.34348737376579	1.01594182027081	1.15120084677165	0.822363509627282	Nipsnap1
225872	0.934468091243406	0.0588874572179997	0.147344856985346	-0.0398987518677101	Npas4
108978	-0.77159690388324	-0.734700206527735	-0.572599657355723	-0.797255176608407	4930555G01Rik
109079	1.5512083165316	1.14579961919912	1.55481946173669	1.18451271392403	Sephs1
19041	0.351189342936019	0.128529054258795	-0.0254178112873623	0.0171848083479482	Ppl
13340	1.27731416919614	1.11058716863249	1.19256021144534	0.944985619966223	Slc29a2
21399	1.23349776431547	1.13414979573383	1.34352669503326	1.13494319588929	Tcea1
16922	1.05848812753532	0.541533163483302	1.02199232914050	0.499730624469994	Phyh
380684	1.51106247240497	1.00573861480610	1.43465431030668	1.02499299903143	Nefh
243725	-0.00741214040327029	-0.0390570461324370	-0.0751575133648405	-0.0235296187875939	Ppp1r9a
70445	0.0833065173501729	0.103671850002991	0.113210082317782	0.124734149423798	Cd248
545010	-0.68322236622129	-0.680379481512168	-0.549426328655465	-0.756879964524746	LOC545010
22353	-0.0555174272738204	-0.0206955874078277	-0.0352439043093711	-0.0205608807561883	Vip
27426	1.46170952106743	1.15462371466215	1.35645454728918	1.08115679952073	Nagpa
11764	1.44750788216520	0.957029299108517	1.51126122249596	1.05467853306001	Ap1b1
68527	0.104407070217516	-0.215712286558758	-0.00892302110603668	-0.214270098893899	1110017I16Rik
67281	1.6785796139947	1.52498384961182	1.58688122032697	1.45446270821004	Rpl37
208211	1.32164940006303	1.09325968756702	1.26568574421033	1.1087855834634	Alg1
16594	0.74005956834744	0.622490460876387	0.722729824619568	0.536444365779128	Klc2
81016	-0.195936064291422	-0.195619555871302	-0.185639449073039	-0.175295126264208	V1rd2
68632	1.41134318719503	0.986014658806474	0.637267056266097	0.0265757256268372	Myct1
225115	1.50896374079908	1.35074475212461	1.40831580120544	1.23532624432391	Svil
105787	1.46197287137268	1.06123335359605	1.61886418159290	1.17085509813897	Prkaa1
70024	1.27697883458635	1.0221888631633	1.33012723048955	1.03127975554496	Mcm10
64009	0.126677306729197	-0.0318724169636071	-0.0031423782553866	-0.0256727915383922	Syne1
58175	-0.046744188695096	0.0237890522167068	-0.0275238282249942	0.157563257441267	Rgs20
71648	1.40180508073296	0.878594657221543	1.44201453659522	1.19819467395750	Optn
81017	-0.0521435517723022	-0.0347365573624494	-0.0305366028009208	-0.0283611880110584	V1rd1
545013	-0.743949332981513	-0.715077844286858	-0.562461001214127	-0.805451729086216	LOC545013
19219	1.62976435178989	1.2465311053075	1.49602410750030	1.11892405219539	Ptger4
140703	1.43394122529784	0.233977346781772	0.207715324599168	-0.00133165262146018	Emid1
108664	1.29295113304662	0.939369092608054	1.35708225097578	1.04954376334526	Atp6v1h
74186	0.0422337385901227	0.00297283752094416	0.11618211841927	-0.0331971535960362	Ccdc3
404285	-0.308941781347755	-0.0872336237193073	-0.137415260490817	-0.0664372394541471	V1rd11
225865	-0.052612988567708	-0.170560051617603	-0.0526132970416038	-0.226727350114782	Catsper1
84035	1.45428945480354	1.13657970515208	1.20625820417554	0.901542813573852	Kremen1
81013	-0.186323443266260	0.0831712486844702	-0.0557403222858455	0.0311046949425179	V1rd6
12362	0.028918278001547	0.0109993101111805	-0.00318392401648829	0.00437157383305848	Casp1
80892	-0.0548242933724279	0.0114842258348035	-0.0296170820378596	-0.0118688416412321	Zfhx4
269823	0.388281170093286	0.0819329291275716	0.846993848928933	0.178454040583592	Pon3
14283	0.685637676777493	0.421346365868582	0.189061289560532	0.176519054117048	Fosl1
12364	-0.0926824234530959	-0.0293351487935472	0.261701960333275	-0.0209177050977067	Casp12
58859	0.0545612531239968	0.00598769312787381	-0.00311511148301620	0.0353043258078925	Efemp2
330260	1.26336336358742	1.05131496438004	1.44057403172366	1.16203081551174	Pon2
75555	0.0196018495404780	0.159885471351518	0.243779479101902	0.113946475828825	1700020D05Rik
240186	1.12353031892362	0.684227688341162	1.08627482647441	0.5362711261949	B830013J05Rik
70544	1.25117001154699	1.12800566218845	1.29970072901890	1.08362568638646	5730437N04Rik
67109	1.59023200270793	1.02582167317660	1.47847689231147	1.05087676035580	2210018M03Rik
